0.09999815112677445,0.10001526056212057,0.09999940092952218,0.10000133121214985,0.09999729610440666,0.0999886027856528,0.09999867738189351,0.10000482565500228,0.0999970472753839,0.09999940696709375
0.09999806014364604,0.10001526275518738,0.09999938270668984,0.10000139444386966,0.0999972247580483,0.0999886248311321,0.09999872463676517,0.10000477632467036,0.09999714276296698,0.09999940663702422
0.09999810581686107,0.10001528548890379,0.0999993692082732,0.10000133917700263,0.09999726351409778,0.09998859975369631,0.09999873153166858,0.10000484205150928,0.09999709725081307,0.09999936620717416
0.09999802199384783,0.10001525522149544,0.09999945138065917,0.10000136812711596,0.09999721515581529,0.09998860848976555,0.09999871116847031,0.10000484279810663,0.09999711928950415,0.09999940637521981
0.09999807515228719,0.10001525747885279,0.09999934373464883,0.10000133934117574,0.09999731229904263,0.09998862677505704,0.09999868921947647,0.10000482924394344,0.09999711255128782,0.09999941420422807
0.09999810869613768,0.10001527580644214,0.0999993746391914,0.10000134058946238,0.09999728837179768,0.09998860979990201,0.0999987108224005,0.10000478567139233,0.09999709205161077,0.09999941355166307
0.09999808992361607,0.10001528398610368,0.09999938806798449,0.10000134914497584,0.09999730667141746,0.09998861056172631,0.09999866770723323,0.10000482407812955,0.09999708044634875,0.09999939941246441
0.09999807132136443,0.10001527741596508,0.09999939629064487,0.10000138287702771,0.09999724487691078,0.09998863939192545,0.09999866963044395,0.10000477377472679,0.09999711209034898,0.09999943233064203
0.09999805520530414,0.10001524013548821,0.09999935171892567,0.10000137791230947,0.09999727039969217,0.09998859805419344,0.09999875498889627,0.10000479514243309,0.09999711094717104,0.09999944549558654
0.09999805632546456,0.10001527632911164,0.09999943001285143,0.10000136228214035,0.0999972397289379,0.0999885938806144,0.09999867888395206,0.10000486401207022,0.09999710824910588,0.09999939029575176
0.09999806576000819,0.10001525341610172,0.09999932323191998,0.10000137593467555,0.09999729554385262,0.09998862249462157,0.09999873947865791,0.10000478738162448,0.09999710483076436,0.09999943192777365
0.09999811245987965,0.10001525052470482,0.09999937562498125,0.10000138836870612,0.0999973120188217,0.09998859876134934,0.09999869449039468,0.10000479657412044,0.09999704611103509,0.09999942506600684
